id,url,price,description,city,date
728271187,https://www.olx.ua/d/uk/obyavlenie/1k-kvartira-arenda-pervaya-sdacha-metro-vydubichi-IDNhKBt.html,16 900 грн.,1к квартира Аренда ПЕРВАЯ сдача метро ВЫДУБИЧИ,Kiev,2021-12-18
711460135,https://www.olx.ua/d/uk/obyavlenie/obolon-1-komn-dolgosrochnaya-arenda-IDM9dht.html,8 500 грн.,Оболонь 1-комн. Долгосрочная аренда,Kiev,2021-12-18
717308496,https://www.olx.ua/d/uk/obyavlenie/sdam-2-kvartiru-na-bolshoy-vasilkovskoy-mozhno-s-zhivotnymi-lybedskaya-IDMxKHS.html,27 000 грн.,"Сдам 2 квартиру на Большой Васильковской, можно с животными, Лыбедская",Kiev,2021-12-18
731479981,https://www.olx.ua/d/uk/obyavlenie/bez-komissii-arenda-3-k-metro-poznyaki-dragomanova-IDNwdmd.html,18 000 грн.,Без комиссии!! Аренда 3-к метро Позняки Драгоманова,Kiev,2021-12-18
732190210,https://www.olx.ua/d/uk/obyavlenie/bez-komissionnyh-efremova-akademika-8a-metro-akademgorodok-IDNyc7v.html,20 000 грн.,"Без комиссионных. Ефремова Академика 8А, метро Академгородок.",Kiev,2021-12-18
700850152,https://www.olx.ua/d/uk/obyavlenie/arenda-vidovoy-3k-kvartiry-v-tsentre-ul-kreschatik-IDLqH8I.html,51 787 грн.,"Аренда видовой 3к квартиры в Центре, ул. Крещатик",Kiev,2021-12-18
730235482,https://www.olx.ua/d/uk/obyavlenie/geroev-stalingrada-14-serdtse-elitnoy-oboloni-bolshaya-ochen-teplaya-IDNpZBE.html,19 998 грн.,"Героев Сталинграда, 14 - сердце элитной Оболони. Большая, очень ТЕПЛАЯ",Kiev,2021-12-18
728416653,https://www.olx.ua/d/uk/obyavlenie/kvartira-2k-vozle-m-obolon-IDNimrH.html,17 000 грн.,Квартира 2к возле м. Оболонь,Kiev,2021-12-18
727951626,https://www.olx.ua/d/uk/obyavlenie/bez-komissii-ul-delovaya-2b-olimpiyskaya-dvorets-ukraina-IDNgptg.html,57 239 грн.,"Без комиссии, ул.Деловая,2б, Олимпийская,Дворец Украина",Kiev,2021-12-18
731889891,https://www.olx.ua/d/uk/obyavlenie/arenda-2k-s-evroremontom-na-bereznyakah-IDNvWZF.html,12 000 грн.,Аренда 2к с евроремонтом на Березняках,Kiev,2021-12-18
733571174,https://www.olx.ua/d/uk/obyavlenie/sdam-1-k-kvartiru-s-remontom-mebelyu-tehnikoy-ot-sobstvennika-IDNDZn8.html,12 000 грн.,"Сдам 1-к квартиру с ремонтом, мебелью, техникой. От собственника.",Kiev,2021-12-18
731278911,https://www.olx.ua/d/uk/obyavlenie/pervaya-sdacha-evro-2-kom-kvartira-perfekt-tavn-likograd-novaya-angliya-IDNun39.html,19 999 грн.,Первая сдача Евро-2 ком. квартира Перфект Тавн Ликоград Новая Англия,Kiev,2021-12-18
733105832,https://www.olx.ua/d/uk/obyavlenie/zhk-rusanovskaya-gavan-zhk-kahovskiy-galaktika-1-k-kv-pervaya-sdacha-metro-IDNC2jC.html,15 000 грн.,"ЖК Русановская Гавань,ЖК Каховский,Галактика.1 к кв.Первая сдача.Метро",Kiev,2021-12-18
732082630,https://www.olx.ua/d/uk/obyavlenie/orenda-3-kmnati-pogulyanka-IDNxK8m.html,32 708 грн.,Оренда 3 кімнати Погулянка,Lvov,2021-12-18
731777966,https://www.olx.ua/d/uk/obyavlenie/orenda-1km-kvartiri-avalon-pr-chornovola-IDNvsSq.html,12 265 грн.,Оренда  1кім.квартири Авалон пр.Чорновола!!,Lvov,2021-12-18
730747767,https://www.olx.ua/d/uk/obyavlenie/2k-malogoloskvska-novobudova-persha-zdacha-IDNs8Sj.html,13 628 грн.,2к. Малоголосківська. Новобудова. Перша здача.,Lvov,2021-12-18
719570539,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-3-4-5-kmnati-vip-tsentr-prosp-chornovola-IDMHfar.html,32 681 грн.,Оренда квартири 3-4-5 кімнати VIP центр просп.Чорновола,Lvov,2021-12-18
727664840,https://www.olx.ua/d/uk/obyavlenie/arenda-2-h-komnatnoy-kvartiry-yavornitskogo-zayachkovskogo-42-m-kv-IDNfcRG.html,6 000 грн.,Аренда 2-х комнатной квартиры Яворницького (Заячковского) 42 м.кв.,Lvov,2021-12-18
733457811,https://www.olx.ua/d/uk/obyavlenie/1k-kvartira-frantsuzskiy-bulvar-IDNDwSH.html,5 500 грн.,1к квартира Французский бульвар,Odessa,2021-12-18
724252560,https://www.olx.ua/d/uk/obyavlenie/sdam-svoyu-kvartiru-zhk-armeyskiy-8b-IDN0TaU.html,16 354 грн.,Сдам СВОЮ квартиру ЖК Армейский 8б,Odessa,2021-12-18
728240911,https://www.olx.ua/d/uk/obyavlenie/sdam-1-komn-kvartiru-v-zhk-romanovskiy-ya-hozyain-IDNhCJ9.html,7 500 грн.,"Сдам 1 комн. квартиру в жк Романовский , я хозяин !",Odessa,2021-12-18
733144428,https://www.olx.ua/d/uk/obyavlenie/arkadiyskiy-dvorets-sdam-zho-leta-bez-komissii-na-sms-ne-otvechayu-IDNCcm8.html,17 717 грн.,Аркадийский дворец!!! Сдам жо лета. Без комиссии. На смс не отвечаю.!,Odessa,2021-12-18
713576619,https://www.olx.ua/d/uk/obyavlenie/sdam-svoyu-3-h-komnatnuyu-kvartiru-arkadiya-65-m-svetlyy-per-14-IDMi5Sj.html,8 700 грн.,"Сдам свою 3-х комнатную квартиру Аркадия, 65 м, Светлый пер 14.",Odessa,2021-12-18
733617823,https://www.olx.ua/d/uk/obyavlenie/srochno-sdam-2-h-kom-kv-na-6-st-bolshogo-fontana-vozle-podkovy-IDNEbwx.html,9 000 грн.,СРОЧНО сдам 2-х ком.кв. на 6 ст. Большого Фонтана / возле Подковы!,Odessa,2021-12-18
723988880,https://www.olx.ua/d/uk/obyavlenie/kod-1444-s-letom-kvartira-s-terrasoy-v-zh-k-arkadiyskiy-dvorets-IDMZMA0.html,9 540 грн.,Код: 1444. С летом! Квартира с террасой в Ж/К «Аркадийский Дворец»,Odessa,2021-12-18
733404233,https://www.olx.ua/d/uk/obyavlenie/sdam-evrodvushku-na-saharova-9-ekosalaris-IDNDhVx.html,8 000 грн.,Сдам евродвушку на Сахарова 9 Экосаларис,Odessa,2021-12-18
670752872,https://www.olx.ua/d/uk/obyavlenie/sdam-dlitelno-svoyu-dvuhkomnatnuyu-kvartiru-14-st-lyustdorfskoy-dor-IDJopsI.html,6 000 грн.,Сдам длительно свою двухкомнатную квартиру. 14 ст Люстдорфской дор.,Odessa,2021-12-18
723118533,https://www.olx.ua/d/uk/obyavlenie/ul-lvovskaya-2k-ot-hozyaina-zakrytaya-territoriya-parkovka-svoya-IDMV8a9.html,21 805 грн.,Ул. Львовская 2к от хозяина закрытая территория парковка своя,Odessa,2021-12-18
718340971,https://www.olx.ua/d/uk/obyavlenie/sdam-apartamenty-v-arkadii-IDMC5iH.html,10 903 грн.,Сдам апартаменты в аркадии,Odessa,2021-12-18
725712692,https://www.olx.ua/d/uk/obyavlenie/pervaya-sdacha-tsentr-2k-kv-novostroy-parkovka-parkovaya-zona-IDN711q.html,21 805 грн.,"Первая сдача! Центр 2к.кв. Новострой Парковка, Парковая зона",Kharkov,2021-12-18
732825652,https://www.olx.ua/d/uk/obyavlenie/sdam-2-komnatnuyu-kvartiru-saltovka-IDNARqA.html,8 500 грн.,Сдам 2 комнатную квартиру Салтовка,Kharkov,2021-12-18
731583900,https://www.olx.ua/d/uk/obyavlenie/sdam-1-komnatnuyu-metro-dvorets-sporta-15-minut-hodby-IDNwEok.html,5 200 грн.,"Сдам 1-комнатную,метро Дворец Спорта 15 минут ходьбы!",Kharkov,2021-12-18
731687150,https://www.olx.ua/d/uk/obyavlenie/sdam-realnuyu-1-komnatnuyu-m-geroev-truda-IDNv5fE.html,8 000 грн.,Сдам реальную 1 комнатную ( М) Героев Труда,Kharkov,2021-12-18
723436350,https://www.olx.ua/d/uk/obyavlenie/arenda-3k-tsentr-novostroy-gosprom-IDMXsQe.html,27 257 грн.,Аренда 3к Центр Новострой Госпром,Kharkov,2021-12-18
726453099,https://www.olx.ua/d/uk/obyavlenie/svoya-gostinka-na-saltovke-m-barabashovo-frants-bulvar-so-svoim-s-u-IDNa7Dt.html,5 900 грн.,"Своя гостинка на Салтовке (м. Барабашово, Франц. Бульвар) со своим с/у",Kharkov,2021-12-18
731886670,https://www.olx.ua/d/uk/obyavlenie/sdam-2k-kvartiru-na-kirova-IDNvW9I.html,9 000 грн.,Сдам 2к квартиру на Кирова,Dnepr,2021-12-18
725048857,https://www.olx.ua/d/uk/obyavlenie/sdam-1-kom-kvartiru-metro-demeevskaya-goloseevskiy-r-n-prospekt-nauki-IDN4ekp.html,9 000 грн.,Сдам 1 ком. квартиру метро Демеевская Голосеевский р-н Проспект науки,Kiev,2021-12-19
731680900,https://www.olx.ua/d/uk/obyavlenie/zdam-1-k-kvartiru-u-zhk-varshavskiy-IDNv3CQ.html,11 000 грн.,Здам 1-к. квартиру у ЖК Варшавський,Kiev,2021-12-19
722424854,https://www.olx.ua/d/uk/obyavlenie/arenda-1k-harkovskoe-shosse-188-peshkom-metro-vyrlitsa-bez-komissii-IDMTdHM.html,10 800 грн.,Аренда 1к Харьковское шоссе 188 пешком метро Вырлица без комиссии,Kiev,2021-12-19
729414702,https://www.olx.ua/d/uk/obyavlenie/sdam-kvartiru-zhk-traditsiya-ul-oleni-pchilki-d-7-IDNmy5g.html,13 000 грн.,Сдам квартиру Жк Традиция ул.Олени Пчилки д.7,Kiev,2021-12-19
732872401,https://www.olx.ua/d/uk/obyavlenie/kvartira-1-k-karavaevy-dachi-industrialnyy-most-hozyain-remont21g-IDNB3AB.html,11 999 грн.,"Квартира 1-к, Караваевы дачи, индустриальный мост, Хозяин, ремонт21г",Kiev,2021-12-19
733693916,https://www.olx.ua/d/uk/obyavlenie/arenda-vpervye-obolon-g-dnepra-79-metro-g-dnepra-IDNEwiQ.html,11 000 грн.,Аренда! Впервые! Оболонь! Г.Днепра 79! Метро Г.Днепра!,Kiev,2021-12-19
716879051,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-baggovutvska-1a-kimo-tsirk-politeh-IDMwVZl.html,12 000 грн.,"Оренда 1к квартири Багговутівська 1а, ( КИМО ЦИРК ПОЛИТЕХ)",Kiev,2021-12-19
725103708,https://www.olx.ua/d/uk/obyavlenie/1k-kvartira-na-glushkova-9-e-m-ippodrom-IDN4sB6.html,14 000 грн.,"1К квартира на Глушкова,9-Е м. Ипподром",Kiev,2021-12-19
730725864,https://www.olx.ua/d/uk/obyavlenie/sdayu-2-h-komnatnuyu-90-m-kv-ryadom-s-metro-pecherskaya-IDNs3b2.html,26 000 грн.,"Сдаю 2-х комнатную, 90 м.кв. рядом с метро Печерская",Kiev,2021-12-19
718370336,https://www.olx.ua/d/uk/obyavlenie/arenda-dvuhurovnevoy-3-komnatnoy-kvartiry-po-pr-t-bazhana-nikolaya-IDMCcVk.html,40 885 грн.,Аренда двухуровневой 3-комнатной квартиры по пр-т Бажана Николая,Kiev,2021-12-19
667868005,https://www.olx.ua/d/uk/obyavlenie/zdatsya-zatishnaya-smart-kvartira-v-privatnomu-budinku-na-berez-ozera-IDJciYB.html,7 000 грн.,"Здається затишная смарт-квартира в приватному будинку на березі озера,",Kiev,2021-12-19
724067784,https://www.olx.ua/d/uk/obyavlenie/sdam-3h-komnatnuyu-kvartiru-lavruhina-11-troeschina-IDN076E.html,9 600 грн.,"Сдам 3х комнатную квартиру, Лаврухина 11. Троещина.",Kiev,2021-12-19
722035667,https://www.olx.ua/d/uk/obyavlenie/arenda-3-komnatnoy-kvartiry-po-pr-t-tychiny-dneprovskiy-r-n-IDMRAsz.html,21 805 грн.,"Аренда 3-комнатной квартиры по пр-т Тычины, Днепровский р-н",Kiev,2021-12-19
730650060,https://www.olx.ua/d/uk/obyavlenie/bez-arenda-2-komn-konovaltsa-32b-pecherskaya-IDNrJso.html,23 000 грн.,"Без %. Аренда 2-комн. Коновальца, 32Б. Печерская",Kiev,2021-12-19
732216097,https://www.olx.ua/d/uk/obyavlenie/arenda-kvartiry-bazhana-10-osokorki-IDNyiR3.html,14 000 грн.,Аренда квартиры  Бажана 10 Осокорки,Kiev,2021-12-19
733087992,https://www.olx.ua/d/uk/obyavlenie/sdam-svoyu-hozyain-elitnuyu-1k-kv-v-zhk-korona-sribnokilskaya1-poznyaki-IDNBXFS.html,16 000 грн.,Сдам Свою (Хозяин) Элитную 1к кв. в ЖК Корона  Срибнокильская1 Позняки,Kiev,2021-12-19
732931727,https://www.olx.ua/d/uk/obyavlenie/miloslavskaya-2-k-otlichnaya-kvartira-troeschina-metro-darnitsa-pochayna-IDNBj1t.html,8 000 грн.,"Милославская, 2-к отличная квартира, Троещина, метро Дарница Почайна",Kiev,2021-12-19
733948024,https://www.olx.ua/d/uk/obyavlenie/stalskogo-ulitsa-komfortnaya-kvartira-IDNFzpm.html,10 000 грн.,Стальского улица -  комфортная квартира,Kiev,2021-12-19
732042740,https://www.olx.ua/d/uk/obyavlenie/arenda-1-kom-darnitskiy-r-n-revutskogo-42-metro-harkovskaya-3-min-IDNxzKY.html,13 500 грн.,"Аренда 1-ком. Дарницкий р-н,  Ревуцкого,42,  метро Харьковская -3 мин.",Kiev,2021-12-19
711702012,https://www.olx.ua/d/uk/obyavlenie/sdam-bolshuyu-1-k-kvartiru-v-novostroe-55m-IDMaecI.html,12 500 грн.,Сдам большую 1-к.квартиру в новострое 55м.!,Kiev,2021-12-19
731369942,https://www.olx.ua/d/uk/obyavlenie/arenda-ot-sobstvennika-zhk-auroom-pankovskaya-20-82-kvartira-90-m-kv-IDNuKJo.html,49 062 грн.,"Аренда от собственника, ЖК AUROOM (Паньковская 20/82) квартира 90 м кв",Kiev,2021-12-19
730777233,https://www.olx.ua/d/uk/obyavlenie/sdam-1-komnatnuyu-kvartiru-v-novom-dome-harkovskoe-shosse-15-IDNsgxz.html,9 000 грн.,Сдам 1 комнатную квартиру в новом доме Харьковское шоссе 15,Kiev,2021-12-19
725515706,https://www.olx.ua/d/uk/obyavlenie/lobanovskogo-6-g-chetyrehkomnatnaya-vidovaya-kvartira-solomenskiy-rayon-IDN6bMe.html,40 000 грн.,"Лобановского 6-Г, четырёхкомнатная видовая квартира, Соломенский район",Kiev,2021-12-19
726788574,https://www.olx.ua/d/uk/obyavlenie/goloseevskiy-metro-demeevskaya-saperno-slobodskaya-10-super-76-kv-m-evro-IDNbvUm.html,18 500 грн.,Голосеевский метро Демеевская Сапёрно-Слободская 10 супер 76 кв.м евро,Kiev,2021-12-19
733947262,https://www.olx.ua/d/uk/obyavlenie/sdaetsya-kvartira-na-troeschine-po-ul-mayakovskogo-IDNFzd4.html,7 500 грн.,сдается квартира на Троещине по ул.Маяковского,Kiev,2021-12-19
721722812,https://www.olx.ua/d/uk/obyavlenie/arenda-1kv-3min-ot-m-politeh-b-gavrilishina-8vandy-vasilevskoy-IDMQh4v.html,13 000 грн.,Аренда 1кв. 3мин. от м.Политех.Б.Гаврилишина 8(Ванды Василевской).,Kiev,2021-12-19
729763062,https://www.olx.ua/d/uk/obyavlenie/tsentr-2-komnatnaya-m-5-min-peshkom-IDNo0HY.html,22 000 грн.,"Центр,  2-комнатная, м.5 мин пешком!",Kiev,2021-12-19
725516684,https://www.olx.ua/d/uk/obyavlenie/lipy-yuriya-6a-novaya-s-terrasoy-pervaya-sdacha-komfort-taun-IDN6c20.html,17 000 грн.,"Липы Юрия, 6а. Новая с террасой. Первая сдача. Комфорт Таун",Kiev,2021-12-19
733162995,https://www.olx.ua/d/uk/obyavlenie/sdam-sovremennuyu-2-yu-kvartiru-v-novom-dome-na-poznyakah-hark-sh-152-IDNChbB.html,15 000 грн.,"Сдам современную 2-ю квартиру в новом доме на Позняках Харьк.ш,152",Kiev,2021-12-19
732183985,https://www.olx.ua/d/uk/obyavlenie/sotrudnichayu-aktualnaya-krasivaya-2-k-s-evroremontom-na-festivalnom-IDNyaw7.html,11 000 грн.,Сотрудничаю! Актуальная красивая 2-к с евроремонтом на ФЕСТИВАЛЬНОМ.,Kiev,2021-12-19
722034306,https://www.olx.ua/d/uk/obyavlenie/bez-komissii-sdam-2-h-k-kvartiru-v-zhk-rdno-msto-vatslava-gavela-28-IDMRA6C.html,16 000 грн.,Без комиссии. Сдам 2-х к квартиру в ЖК Рідно місто.(Вацлава Гавела 28),Kiev,2021-12-19
681154269,https://www.olx.ua/d/uk/obyavlenie/sdam-v-arendu-2h-komn-kvartiru-m-lukyanovskaya-IDK63lb.html,16 500 грн.,Сдам в аренду 2х комн. квартиру (м. Лукьяновская),Kiev,2021-12-19
732452399,https://www.olx.ua/d/uk/obyavlenie/hozyain-bereznyaki-shumskogo-2h-komnatnaya-IDNzikn.html,12 000 грн.,"Хозяин, Березняки, Шумского, 2х комнатная.",Kiev,2021-12-19
730012205,https://www.olx.ua/d/uk/obyavlenie/sdaetsya-1-k-kvartira-na-dmitrievskoy-2-okolo-tsirka-IDNp3vp.html,15 000 грн.,"Сдается 1-к квартира на Дмитриевской 2 , около цирка",Kiev,2021-12-19
733942719,https://www.olx.ua/d/uk/obyavlenie/persha-zdacha-vidova-vul-vlyamsa-m-podrom-13hv-IDNFy1N.html,11 000 грн.,"Перша здача. Видова, вул.Вільямса, м.Іподром 13хв",Kiev,2021-12-19
705475047,https://www.olx.ua/d/uk/obyavlenie/1-kom-kv-na-troeschine-posle-remonta-ot-hozyayki-dolgosrochno-IDLK6hN.html,8 000 грн.,1-ком. кв. на Троещине после ремонта от хозяйки долгосрочно,Kiev,2021-12-19
733939511,https://www.olx.ua/d/uk/obyavlenie/kvartira-studiya-6000-grn-welcome-foreigners-IDNFxc3.html,6 000 грн.,Квартира-студия/6000 грн/Welcome Foreigners,Kiev,2021-12-19
733939240,https://www.olx.ua/d/uk/obyavlenie/odnokomnatnaya-kvartira-rusanovka-IDNFx7G.html,12 000 грн.,Однокомнатная квартира Русановка,Kiev,2021-12-19
732921424,https://www.olx.ua/d/uk/obyavlenie/arenda-2kom-ul-dneprovskaya-naberezhnaya-19-a-19000grn-bez-komissii-IDNBgli.html,19 000 грн.,аренда 2ком. ул.Днепровская Набережная 19 А  19000грн. без комиссии,Kiev,2021-12-19
732921363,https://www.olx.ua/d/uk/obyavlenie/arenda-kvartira-pr-t-geroev-stalingrada-obolon-g-kiev-IDNBgkj.html,65 416 грн.,"Аренда / Квартира / пр-т Героев Сталинграда, Оболонь, г. Киев",Kiev,2021-12-19
732920389,https://www.olx.ua/d/uk/obyavlenie/arenda-kvartira-ul-salyutnaya-nivki-g-kiev-IDNBg4B.html,27 000 грн.,"Аренда / Квартира / ул. Салютная, Нивки, г. Киев",Kiev,2021-12-19
733567195,https://www.olx.ua/d/uk/obyavlenie/sdam-uyutnuyu-2k-kvartiru-obolonskiy-pr-t-30-m-minskaya-5-min-IDNDYkX.html,13 000 грн.,"Сдам уютную 2к квартиру, Оболонский пр-т 30, м. Минская 5 мин",Kiev,2021-12-19
731787425,https://www.olx.ua/d/uk/obyavlenie/sdam-otlichnuyu-novuyu-kvartiru-v-zhk-komfort-taun-IDNvwkZ.html,17 000 грн.,"Сдам отличную новую квартиру в ЖК ""Комфорт Таун""",Kiev,2021-12-19
733677140,https://www.olx.ua/d/uk/obyavlenie/arenda-2-h-kom-vinogradar-pr-svobody-4-IDNEqVg.html,9 000 грн.,"Аренда 2-х ком Виноградарь, пр.Свободы 4,",Kiev,2021-12-19
730173322,https://www.olx.ua/d/uk/obyavlenie/sdam-dvuh-komnatnuyu-kvartiru-IDNpJr4.html,10 000 грн.,Сдам двух комнатную квартиру,Kiev,2021-12-19
723685992,https://www.olx.ua/d/uk/obyavlenie/sdam-odnokomnatnuyu-kvartiru-IDMYwMI.html,7 500 грн.,Сдам однокомнатную квартиру,Kiev,2021-12-19
733934495,https://www.olx.ua/d/uk/obyavlenie/sdam-3h-kom-kv-zhk-korona-srbnoklska-1-m-poznyaki-IDNFwT9.html,24 000 грн.,"Сдам 3х ком кв, ЖК ""Корона"" Срібнокільська 1,  м Позняки",Kiev,2021-12-19
719479389,https://www.olx.ua/d/uk/obyavlenie/apartamenty-v-arendu-v-zhk-diamant-IDMGRsh.html,103 575 грн.,Апартаменты в аренду в ЖК Диамант,Kiev,2021-12-19
729278617,https://www.olx.ua/d/uk/obyavlenie/sdam-2k-r-kvartiru-ul-metrostroevskaya-14-12-solomenskiy-r-n-IDNlYGl.html,10 000 грн.,"Сдам 2к р. квартиру, ул. Метростроевская 14/12, Соломенский р-н",Kiev,2021-12-19
709723089,https://www.olx.ua/d/uk/obyavlenie/sdam-2k-kvartiru-mira-12-IDM1WoB.html,9 000 грн.,Сдам 2к квартиру Мира 12,Kiev,2021-12-19
733934256,https://www.olx.ua/d/uk/obyavlenie/2k-marshala-malinovskogo-7a-IDNFwPi.html,13 500 грн.,2к Маршала Малиновского 7а,Kiev,2021-12-19
732916383,https://www.olx.ua/d/uk/obyavlenie/sdam-1-komnatnuyu-kvartiru-metro-dorogozhichi-IDNBf1Z.html,9 000 грн.,Сдам 1 комнатную квартиру метро Дорогожичи,Kiev,2021-12-19
733932877,https://www.olx.ua/d/uk/obyavlenie/arenda-2-k-kvart-na-bereznyakah-ul-buchmy-ozero-telbin-IDNFwt3.html,12 000 грн.,"Аренда 2 к.кварт.на Березняках, ул.Бучмы, озеро Тельбин",Kiev,2021-12-19
731031505,https://www.olx.ua/d/uk/obyavlenie/metro-akademgorodok-5-min-peshkom-IDNtkGJ.html,12 000 грн.,метро Академгородок 5 мин пешком,Kiev,2021-12-19
732914887,https://www.olx.ua/d/uk/obyavlenie/sdam-1-komnatnuyu-zhk-park-land-kubik-IDNBeDR.html,15 000 грн.,Сдам 1 комнатную ЖК Park Land ( кубик),Kiev,2021-12-19
732004009,https://www.olx.ua/d/uk/obyavlenie/sdam-2-h-komnatnuyu-kvartiru-na-ul-bulvar-koltsova-IDNxpGh.html,9 000 грн.,Сдам 2-х комнатную квартиру на ул бульвар Кольцова,Kiev,2021-12-19
733932062,https://www.olx.ua/d/uk/obyavlenie/sdam-1k-kvartiru-metro-darnitsa-chernigovskaya-krasnotkatskaya-IDNFwfU.html,9 000 грн.,"Сдам 1к квартиру, метро Дарница, Черниговская, Красноткацкая",Kiev,2021-12-19
733930476,https://www.olx.ua/d/uk/obyavlenie/pervaya-sdacha-zhk-slavutich-stilnaya-uyutnaya-kvartira-s-prekrasnym-vidom-IDNFuQk.html,20 000 грн.,"Первая сдача!!!ЖК Славутич.Стильная,уютная квартира с прекрасным видом",Kiev,2021-12-19
731300167,https://www.olx.ua/d/uk/obyavlenie/bolshuyu-dvuhkomnatnuyu-korona-osokorki-knyazhiy-zaton-21-teploschetchik-IDNuszZ.html,17 000 грн.,"Большую двухкомнатную Корона, Осокорки, Княжий Затон 21, теплосчетчик",Kiev,2021-12-19
728460392,https://www.olx.ua/d/uk/obyavlenie/sdayu-svoyu-3-komnatnuyu-kvartiru-na-bereznyakah-IDNixPa.html,11 000 грн.,Сдаю свою 3-комнатную квартиру на Березняках,Kiev,2021-12-19
733375121,https://www.olx.ua/d/uk/obyavlenie/sdaetsya-smart-kvartira-raduzhnaya-20-dneprovskiy-r-n-1k-IDNDamZ.html,7 000 грн.,Сдаётся смарт квартира Радужная 20 Днепровский р-н 1к.,Kiev,2021-12-19
733927285,https://www.olx.ua/d/uk/obyavlenie/dovgostrokova-orenda-2k-kvartiri-bativa-gora-IDNFu0R.html,11 000 грн.,Довгострокова оренда 2к квартири Батиєва гора,Kiev,2021-12-19
732072118,https://www.olx.ua/d/uk/obyavlenie/zdolbunovskaya-13-dolgosrochnaya-arenda-50-kv-m-IDNxHoO.html,11 000 грн.,Здолбуновская 13 долгосрочная аренда 50 кв.м.,Kiev,2021-12-19
725853782,https://www.olx.ua/d/uk/obyavlenie/sdam-3-komnatnaya-kvartira-ulitsa-harkovskoe-shosse-62-metro-harkovskaya-IDN7BJ4.html,10 990 грн.,Сдам 3 комнатная квартира улица Харьковское шоссе 62 метро Харьковская,Kiev,2021-12-19
730486962,https://www.olx.ua/d/uk/obyavlenie/arenda-1-k-kvartiry-ul-revutskogo-40-v-zhk-lebedinyy-IDNr31M.html,14 000 грн.,"Аренда 1-к квартиры ул Ревуцкого, 40 В ЖК Лебединый!",Kiev,2021-12-19
723617571,https://www.olx.ua/d/uk/obyavlenie/zhk-triumf-zverinetskaya-59-177-m2-4-komnatnaya-3-spalni-bez-IDMYdZ9.html,98 123 грн.,"ЖК Триумф, Зверинецкая 59, 177 м2, 4 комнатная, 3 спальни. Без %.",Kiev,2021-12-19
729614079,https://www.olx.ua/d/uk/obyavlenie/novaya-angliya-maksimovicha-stilnaya-krutaya-kvartira-sdaetsya-vpervye-IDNnnX1.html,20 442 грн.,Новая Англия. Максимовича. Стильная крутая квартира! Сдается впервые!,Kiev,2021-12-19
733025779,https://www.olx.ua/d/uk/obyavlenie/arenda-odnokomnatnoy-58m2-zhk-novopecherskaya-vezha-pechersk-be-komissii-IDNBHur.html,49 062 грн.,Аренда однокомнатной 58м2 ЖК Новопечерская Вежа ( Печерск) бе комиссии,Kiev,2021-12-19
726994898,https://www.olx.ua/d/uk/obyavlenie/arenda-3k-kvartiry-druzhby-narodov-novopecherskie-lipki-dragomirova-IDNcoAa.html,62 690 грн.,Аренда 3к квартиры Дружбы народов Новопечерские Липки Драгомирова,Kiev,2021-12-19
733409021,https://www.olx.ua/d/uk/obyavlenie/arenda-1k-kv-zhk-podvysotskiy-novopecherskie-lipki-bendukidze-pechersk-IDNDjbL.html,24 531 грн.,‼️Аренда 1к кв ЖК Подвысоцкий Новопечерские Липки Бендукидзе Печерск,Kiev,2021-12-19
700310893,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiry-m-vokzalnaya-odnomu-cheloveku-bez-zhivotnyh-IDLoqQZ.html,13 000 грн.,"оренда квартиры ( м. Вокзальная ) одному человеку, без животных",Kiev,2021-12-19
733576382,https://www.olx.ua/d/uk/obyavlenie/sdaetsya-2-komnatnaya-remontom-balzaka-92-troeschina-10-10-et-52-31-7-8-IDNE0J8.html,10 000 грн.,"Сдаётся 2 комнатная ремонтом Бальзака 92 Троещина, 10/10 эт 52/31,7,8",Kiev,2021-12-19
732713138,https://www.olx.ua/d/uk/obyavlenie/goloseevskiy-r-metro-demeevskaya-novaya-krasivaya-2-komnatnaya-kvartira-IDNAo9Q.html,40 885 грн.,Голосеевский р- Метро Демеевская .Новая красивая 2 комнатная квартира,Kiev,2021-12-19
732693050,https://www.olx.ua/d/uk/obyavlenie/penthaus-s-dzhakuzi-i-terrasoy-pechersky-pecherskay-bez-komissii-IDNAiWQ.html,367 963 грн.,"Пентхаус с джакузи и террасой, Pechersky, Печерскай. Без комиссии!",Kiev,2021-12-19
733568702,https://www.olx.ua/d/uk/obyavlenie/sdam-1-kvartiru-IDNDYJg.html,8 000 грн.,Сдам 1 квартиру.,Kiev,2021-12-19
721169161,https://www.olx.ua/d/uk/obyavlenie/arenda-2kom-kv-65-m2-dve-spalni-v-zhk-svitlo-park-metro-vydubichi-IDMNX2F.html,25 000 грн.,"Аренда 2ком кв 65 м2 (две спальни) в ЖК Svitlo Park, метро Выдубичи",Kiev,2021-12-19
733949938,https://www.olx.ua/d/uk/obyavlenie/zdatsya-v-oredu-1-kmnatna-kvartira-na-vul-bratv-mhnovskih-IDNFzUe.html,4 000 грн.,Здається в ореду 1 кімнатна квартира на вул. Братів Міхновських,Lvov,2021-12-19
733948347,https://www.olx.ua/d/uk/obyavlenie/malogoloskvska-zhk-obry-IDNFzuz.html,13 628 грн.,Малоголосківська ЖК Обрій,Lvov,2021-12-19
